Timestamp,Demand_MW,Wind_MW,Solar_MW,Hydro_MW,Nuclear_MW,Fossil_MW,Fossil_Required_MW,Fossil_Actual_MW,Total_NonRenewable_MW
2024-01-02 13:00:00,2240.262042,200.45,250.0,79.98,343.06,3834.26,1366.7720419999998,1591.5703325546597,1934.6303325546596
2024-01-02 14:00:00,2181.594193,411.98,243.73197804545592,66.72,343.06,3888.78,1116.102214954544,1324.4580499829663,1667.5180499829662
2024-01-02 15:00:00,2381.989864,574.65,225.24221697560478,80.58,343.06,4065.13,1158.4576470243953,1372.5187300608372,1715.5787300608372
2024-01-02 16:00:00,2400.170086,773.04,195.45787061700747,88.14,343.06,3872.14,1000.4722153829925,1207.8839158854812,1550.9439158854811
2024-01-02 17:00:00,2893.752203,1033.44,155.8724504646834,122.28,343.06,3813.43,1239.0997525353166,1418.1522189673608,1761.2122189673607
2024-01-02 18:00:00,2322.713512,862.79,108.47093477938955,70.04,343.06,3634.26,938.3525772206103,1104.2434864166423,1447.3034864166423
2024-01-02 19:00:00,3715.2587,928.28,55.63023348907863,221.82,343.06,3214.84,2166.4684665109207,2461.9215387987424,2804.9815387987423
2024-01-02 20:00:00,4786.98924,873.63,3.061616997868383e-14,173.37,343.06,3248.59,3396.92924,4057.535120806499,4400.595120806499
2024-01-02 21:00:00,4466.270598,861.17,0.0,241.21,343.06,3194.87,3020.830598,3728.610658969501,4071.670658969501
2024-01-02 22:00:00,4425.655009,796.01,0.0,178.68,343.06,3415.22,3107.905009,3703.299528560219,4046.359528560219
2024-01-02 23:00:00,4823.971042,770.29,0.0,228.03,343.06,3881.63,3482.591042,3866.2167652160238,4209.276765216024
2024-01-03 00:00:00,4530.196895,725.37,0.0,163.32,343.06,4006.08,3298.446895,3786.2717929914447,4129.331792991445
2024-01-03 01:00:00,3064.642066,567.37,0.0,123.94,343.06,4237.12,2030.272066,2423.168733027515,2766.228733027515
2024-01-03 02:00:00,3719.09585,660.2,0.0,136.27,343.06,4422.6,2579.56585,3137.6381613134226,3480.6981613134226
2024-01-03 03:00:00,4197.742003,855.86,0.0,201.6,343.06,4485.03,2797.2220030000003,3132.3077866504136,3475.3677866504136
2024-01-03 04:00:00,2936.766794,808.4,0.0,97.55,343.06,4564.6,1687.7567940000001,1860.513772346031,2203.573772346031
2024-01-03 05:00:00,5055.307058,823.32,0.0,197.49,343.06,4403.68,3691.437058000001,4577.732575877948,4920.792575877948
2024-01-03 06:00:00,4965.525237,797.58,0.0,273.68,343.06,4095.81,3551.205237,4377.458234665798,4720.518234665798
2024-01-03 07:00:00,4798.940846,869.28,55.6302334890786,283.6,343.06,3909.2,3247.370612510922,3603.766007280237,3946.826007280237
2024-01-03 08:00:00,4775.815004,617.06,108.47093477938952,203.03,343.06,3537.44,3504.194069220611,4183.5411038622115,4526.601103862212
2024-01-03 09:00:00,4725.775472,660.05,155.87245046468337,276.82,343.06,3600.92,3289.9730215353165,3790.205475053844,4133.265475053844
2024-01-03 10:00:00,4752.12127,627.79,195.45787061700744,173.6,343.06,3376.86,3412.2133993829925,3774.7303558367703,4117.790355836771
2024-01-03 11:00:00,4549.320998,790.24,225.24221697560478,215.24,343.06,3839.53,2975.538781024396,3294.2716866334304,3637.3316866334303
2024-01-03 12:00:00,4379.307485,879.56,243.73197804545592,198.06,343.06,3718.72,2714.8955069545445,3009.9868003956417,3353.0468003956416
2024-01-03 13:00:00,4356.172992,965.29,250.0,148.42,343.06,3845.01,2649.402992,3276.7338657677733,3619.7938657677732
2024-01-03 14:00:00,4670.961507,1178.7,243.73197804545592,218.71,343.06,3900.54,2686.7595289545443,2964.08688913198,3307.14688913198
2024-01-03 15:00:00,4377.816316,1142.88,225.24221697560478,204.3,343.06,4042.4,2462.3340990243955,2940.0738085435255,3283.1338085435254
2024-01-03 16:00:00,3707.728792,1083.13,195.45787061700747,184.94,343.06,3842.32,1901.1409213829925,2322.919527037997,2665.979527037997
2024-01-03 17:00:00,3092.082022,1074.88,155.8724504646834,146.8,343.06,3719.66,1371.4695715353166,1649.775526821579,1992.835526821579
2024-01-03 18:00:00,2537.102651,981.06,108.47093477938955,137.07,343.06,3555.34,967.4417162206107,1146.4819106151836,1489.5419106151835
2024-01-03 19:00:00,2167.156133,1109.72,55.63023348907863,100.73,343.06,3217.23,558.0158995109214,693.831968785605,1036.891968785605
2024-01-03 20:00:00,2202.074141,949.8,3.061616997868383e-14,102.88,343.06,3089.16,806.3341410000003,974.0057019575661,1317.065701957566
2024-01-03 21:00:00,2453.992412,1197.48,0.0,86.07,343.06,2964.74,827.3824120000002,977.5174477973327,1320.5774477973328
2024-01-03 22:00:00,2571.783765,1191.56,0.0,95.96,343.06,3261.6,941.2037650000002,1058.1455595325124,1401.2055595325123
2024-01-03 23:00:00,4292.900548,1074.07,0.0,140.19,343.06,3743.0,2735.580548,3183.3627667598985,3526.4227667598984
2024-01-04 00:00:00,4392.871073,1011.15,0.0,243.99,343.06,4003.55,2794.671073,3125.995423331266,3469.055423331266
2024-01-04 01:00:00,4171.588615,1136.08,0.0,186.72,343.06,4161.06,2505.728615,3038.737591648695,3381.797591648695
2024-01-04 02:00:00,4466.677847,1130.47,0.0,234.79,343.06,4480.72,2758.3578469999998,3145.533528450655,3488.593528450655
2024-01-04 03:00:00,4289.431671,1178.72,0.0,165.55,343.06,4605.63,2602.101671,3168.9298818533794,3511.9898818533793
2024-01-04 04:00:00,3819.645422,1175.72,0.0,206.4,343.06,4450.3,2094.465422,2513.008224400981,2856.068224400981
2024-01-04 05:00:00,3667.797264,992.08,0.0,168.43,343.06,4310.62,2164.227264,2698.7849021070883,3041.8449021070883
2024-01-04 06:00:00,3391.399352,968.74,0.0,161.46,343.06,4077.7,1918.1393519999997,2249.6034844035244,2592.6634844035243
2024-01-04 07:00:00,2590.409787,817.29,55.6302334890786,129.96,343.06,3635.14,1244.4695535109215,1441.2111996764484,1784.2711996764483
2024-01-04 08:00:00,2355.071525,755.8,108.47093477938952,103.08,343.06,3614.83,1044.6605902206104,1184.9708418298999,1528.0308418298998
2024-01-04 09:00:00,4291.141985,643.51,155.87245046468337,184.38,343.06,3401.06,2964.3195345353165,3562.966544770334,3906.026544770334
2024-01-04 10:00:00,4233.965322,463.16,195.45787061700744,247.4,343.06,3533.34,2984.887451382993,3721.7680583455654,4064.8280583455653
2024-01-04 11:00:00,4299.282709,373.92,225.24221697560478,174.32,343.06,3639.47,3182.7404920243953,3892.517948918145,4235.577948918145
2024-01-04 12:00:00,3885.043664,633.75,243.73197804545592,133.41,343.06,3499.89,2531.091685954544,2869.6684708590674,3212.7284708590673
2024-01-04 13:00:00,2067.352696,633.68,250.0,75.19,343.06,3781.7,765.4226960000001,926.3392843903555,1269.3992843903554
2024-01-04 14:00:00,2138.504702,637.3,243.73197804545592,84.26,343.06,3966.72,830.1527239545444,995.0728773491353,1338.1328773491352
2024-01-04 15:00:00,1880.418696,730.22,225.24221697560478,98.91,343.06,3996.33,482.9864790243951,591.2613003218181,934.3213003218182
2024-01-04 16:00:00,2005.823854,877.55,195.45787061700747,118.29,343.06,3940.18,471.46598338299253,582.4593062774294,925.5193062774295
2024-01-04 17:00:00,2203.720413,910.26,155.8724504646834,71.19,343.06,4155.23,723.3379625353166,877.0999348493414,1220.1599348493414
2024-01-04 18:00:00,4037.557466,651.35,108.47093477938955,230.35,343.06,3518.07,2704.326531220611,3187.4016251698904,3530.4616251698903
2024-01-04 19:00:00,3366.827941,501.66,55.63023348907863,139.62,343.06,3369.96,2326.8577075109215,2652.149442111602,2995.209442111602
2024-01-04 20:00:00,4333.777794,194.24,3.061616997868383e-14,171.23,343.06,3175.28,3625.247794,4123.310698466485,4466.370698466485
2024-01-04 21:00:00,4060.839726,214.8,0.0,190.31,343.06,3155.72,3312.669726,3907.8162133010987,4250.876213301099
2024-01-04 22:00:00,3986.453678,126.87,0.0,169.9,343.06,3323.76,3346.623678,3913.5068557561503,4256.56685575615
2024-01-04 23:00:00,2706.78803,23.27,0.0,104.56,343.06,3643.55,2235.8980300000003,2509.3547259850466,2852.4147259850465
2024-01-05 00:00:00,4040.090707,0.0,0.0,130.44,343.06,3864.43,3566.590707,4363.206025696896,4706.266025696897
2024-01-05 01:00:00,4478.047808,0.0,0.0,179.52,343.06,4195.7,3955.467808,4804.678059815244,5147.738059815244
2024-01-05 02:00:00,3995.239905,328.26,0.0,166.8,343.06,4401.71,3157.119905,3938.063769670901,4281.123769670901
2024-01-05 03:00:00,4223.128991,1076.72,0.0,216.2,343.06,4640.01,2587.1489909999996,3027.5259107760644,3370.5859107760643
2024-01-05 04:00:00,4431.970704,1017.04,0.0,240.2,343.06,4756.39,2831.6707040000006,3194.850038833179,3537.910038833179
2024-01-05 05:00:00,3655.790536,1081.69,0.0,188.11,343.06,4194.9,2042.9305359999998,2535.088496661627,2878.1484966616267
2024-01-05 06:00:00,3887.146734,902.85,0.0,206.9,343.06,4141.93,2434.336734,2970.6839654158907,3313.7439654158907
2024-01-05 07:00:00,3350.816786,799.69,55.6302334890786,120.01,343.06,3560.79,2032.4265525109208,2415.2608156921215,2758.3208156921214
2024-01-05 08:00:00,2702.10918,1158.26,108.47093477938952,90.98,343.06,3487.27,1001.3382452206104,1220.1751197950032,1563.2351197950031
2024-01-05 09:00:00,2512.923066,980.88,155.87245046468337,147.03,343.06,3468.76,886.0806155353164,1087.6706042234707,1430.7306042234707
2024-01-05 10:00:00,4024.982082,832.47,195.45787061700744,187.4,343.06,3355.52,2466.594211382993,2911.713903899965,3254.773903899965
2024-01-05 11:00:00,4148.00496,689.38,225.24221697560478,182.23,343.06,3460.83,2708.0927430243955,3198.5312536652095,3541.5912536652095
2024-01-05 12:00:00,3607.146398,739.94,243.73197804545592,113.71,343.06,3695.7,2166.704419954544,2631.1458018332196,2974.2058018332195
2024-01-05 13:00:00,4035.706355,475.84,250.0,232.59,343.06,3876.74,2734.2163549999996,3333.172960249842,3676.232960249842
2024-01-05 14:00:00,4057.841362,363.32,243.73197804545592,216.07,343.06,3887.13,2891.659383954544,3526.029417369434,3869.089417369434
2024-01-05 15:00:00,4165.11194,399.0,225.24221697560478,229.5,343.06,4047.59,2968.309723024395,3305.2332067619423,3648.293206761942
2024-01-05 16:00:00,3779.69747,493.06,195.45787061700747,225.18,343.06,3933.9,2522.939599382993,2786.272250739443,3129.3322507394428
2024-01-05 17:00:00,3564.226181,665.66,155.8724504646834,172.11,343.06,3648.38,2227.5237305353166,2625.614657253658,2968.674657253658
2024-01-05 18:00:00,2856.193178,643.72,108.47093477938955,109.95,343.06,3669.26,1650.9922432206106,1819.0095216095006,2162.0695216095005
2024-01-05 19:00:00,2293.199409,675.68,55.63023348907863,133.81,343.06,3281.37,1085.0191755109215,1267.7481905335076,1610.8081905335075
2024-01-05 20:00:00,1864.34224,994.81,3.061616997868383e-14,59.38,343.06,2912.02,467.09224,533.2863322997177,876.3463322997177
2024-01-05 21:00:00,2127.242183,1058.1,0.0,102.92,343.06,3096.08,623.1621829999999,749.510445193416,1092.570445193416
2024-01-05 22:00:00,1906.04278,1203.99,0.0,105.93,343.06,3284.83,253.06277999999992,314.77063493975913,657.8306349397592
2024-01-05 23:00:00,2289.192936,1173.09,0.0,100.9,343.06,3656.41,672.142936,808.5720720810431,1151.6320720810431
2024-01-06 00:00:00,4835.94608,1180.1,0.0,220.36,343.06,3886.09,3092.4260799999997,3642.897388188051,3985.957388188051
2024-01-06 01:00:00,5073.080407,1206.55,0.0,173.09,343.06,4207.03,3350.380407,4122.996494779911,4466.056494779911
2024-01-06 02:00:00,4820.512822,1015.47,0.0,184.16,343.06,4519.29,3277.8228219999996,3957.1014254002007,4300.161425400201
2024-01-06 03:00:00,4733.816549,1009.28,0.0,243.94,343.06,4585.56,3137.5365490000004,3851.7472141666844,4194.807214166684
2024-01-06 04:00:00,4796.039663,1031.7,0.0,235.81,343.06,4370.52,3185.469663,3509.476592364565,3852.536592364565
2024-01-06 05:00:00,3211.918549,1012.78,0.0,153.68,343.06,4306.96,1702.3985490000002,1950.1761767909143,2293.236176790914
2024-01-06 06:00:00,4492.165854,1110.5,0.0,183.28,343.06,3985.76,2855.3258539999997,3437.3156843433335,3780.3756843433334
2024-01-06 07:00:00,4398.302015,1133.34,55.6302334890786,188.99,343.06,3697.83,2677.2817815109215,3227.719343969288,3570.7793439692878
2024-01-06 08:00:00,3705.698515,831.01,108.47093477938952,190.68,343.06,3683.16,2232.4775802206104,2663.401248754076,3006.4612487540758
2024-01-06 09:00:00,4662.564978,969.58,155.87245046468337,212.31,343.06,3482.38,2981.742527535317,3429.3570525916466,3772.4170525916466
2024-01-06 10:00:00,4791.518998,791.02,195.45787061700744,219.24,343.06,3255.96,3242.7411273829925,3893.778161053652,4236.838161053653
2024-01-06 11:00:00,2857.968639,788.57,225.24221697560478,106.23,343.06,3575.43,1394.8664220243952,1644.2941570609337,1987.3541570609336
2024-01-06 12:00:00,4793.521871,463.11,243.73197804545592,263.32,343.06,3864.38,3480.2998929545442,4287.905039661589,4630.96503966159
2024-01-06 13:00:00,4638.899029,529.63,250.0,230.74,343.06,3905.08,3285.4690290000003,4043.7996444721753,4386.859644472175
2024-01-06 14:00:00,2493.028875,529.45,243.73197804545592,123.38,343.06,3772.58,1253.4068969545442,1549.2611743214645,1892.3211743214645
2024-01-06 15:00:00,2313.971788,420.14,225.24221697560478,132.97,343.06,3920.72,1192.5595710243952,1398.298534905777,1741.3585349057769
2024-01-06 16:00:00,2227.698385,496.23,195.45787061700747,90.48,343.06,3972.35,1102.4705143829926,1332.7345089150974,1675.7945089150974
2024-01-06 17:00:00,2258.509568,493.44,155.8724504646834,82.19,343.06,3584.42,1183.9471175353165,1450.6352453612103,1793.6952453612103
2024-01-06 18:00:00,4425.400429,472.41,108.47093477938955,167.65,343.06,3469.7,3333.8094942206108,4095.632342038986,4438.692342038986
2024-01-06 19:00:00,2561.602656,544.53,55.63023348907863,125.62,343.06,3367.16,1492.7624225109216,1682.3372745099578,2025.3972745099577
2024-01-06 20:00:00,3850.139904,568.43,3.061616997868383e-14,205.57,343.06,3017.32,2733.079904,3045.2379477674626,3388.2979477674626
2024-01-06 21:00:00,4309.482409,589.63,0.0,180.04,343.06,3172.12,3196.752409,3661.815271897347,4004.875271897347
2024-01-06 22:00:00,4603.552265,728.04,0.0,184.68,343.06,2923.93,3347.7722650000005,3991.3046834684505,4334.3646834684505
2024-01-06 23:00:00,2413.605236,502.72,0.0,116.95,343.06,3493.19,1450.8752359999999,1777.791673966678,2120.851673966678
2024-01-07 00:00:00,4995.672588,388.09,0.0,237.42,343.06,3939.14,4027.102588,4895.814696114422,5238.8746961144225
2024-01-07 01:00:00,2924.18954,258.7,0.0,98.35,343.06,4082.6,2224.07954,2667.2185391349867,3010.2785391349867
2024-01-07 02:00:00,3768.807077,331.39,0.0,186.21,343.06,4597.33,2908.147077,3285.545131247275,3628.605131247275
2024-01-07 03:00:00,4279.45432,431.12,0.0,246.4,343.06,4443.59,3258.87432,3801.318092902833,4144.3780929028335
2024-01-07 04:00:00,4424.534926,665.93,0.0,242.61,343.06,4438.97,3172.9349260000004,3683.5756664860846,4026.6356664860846
2024-01-07 05:00:00,5400.257796,497.65,0.0,317.33,343.06,4328.06,4242.217796,4949.929932366906,5292.989932366906
2024-01-07 06:00:00,4833.704288,456.67,0.0,236.89,343.06,4241.21,3797.0842879999996,4668.232038769749,5011.2920387697495
2024-01-07 07:00:00,4587.785143,315.08,55.6302334890786,241.44,343.06,3638.58,3632.5749095109213,4506.639759569498,4849.699759569498
2024-01-07 08:00:00,5067.747682,217.83,108.47093477938952,274.38,343.06,3633.17,4124.00674722061,5068.669400060781,5411.729400060782
2024-01-07 09:00:00,4823.680247,199.94,155.87245046468337,215.1,343.06,3387.78,3909.707796535317,4709.410902922476,5052.470902922477
2024-01-07 10:00:00,2657.65305,310.63,195.45787061700744,107.49,343.06,3342.98,1701.0151793829925,1942.3840164963763,2285.444016496376
2024-01-07 11:00:00,4334.653348,183.92,225.24221697560478,205.68,343.06,3467.25,3376.7511310243954,3974.3581512549304,4317.41815125493
2024-01-07 12:00:00,4502.779174,195.63,243.73197804545592,197.97,343.06,3676.73,3522.3871959545445,4192.853441329481,4535.913441329481
2024-01-07 13:00:00,4157.819558,137.21,250.0,216.99,343.06,3750.31,3210.5595580000004,3735.9527175129774,4079.0127175129774
2024-01-07 14:00:00,2216.875986,105.32,243.73197804545592,106.15,343.06,3938.82,1418.614007954544,1602.88253171121,1945.94253171121
2024-01-07 15:00:00,2400.102433,137.5,225.24221697560478,126.03,343.06,3952.46,1568.2702160243953,1959.1746786962433,2302.2346786962435
2024-01-07 16:00:00,2241.451559,156.28,195.45787061700747,104.98,343.06,3848.73,1441.6736883829924,1710.2023471056425,2053.2623471056427
2024-01-07 17:00:00,2406.161001,142.71,155.8724504646834,133.8,343.06,3767.85,1630.7185505353166,2006.9209474635188,2349.980947463519
2024-01-07 18:00:00,2493.107375,107.7,108.47093477938955,75.83,343.06,3632.31,1858.0464402206107,2074.62636008801,2417.68636008801
2024-01-07 19:00:00,3794.72927,74.42,55.63023348907863,118.79,343.06,3087.68,3202.829036510921,3862.9838796931163,4206.043879693117
2024-01-07 20:00:00,4285.030093,117.91,3.061616997868383e-14,208.39,343.06,3249.03,3615.6700930000006,4347.397923742323,4690.457923742323
2024-01-07 21:00:00,4470.762678,127.16,0.0,205.29,343.06,2898.15,3795.2526780000003,4533.619265573013,4876.679265573013
2024-01-07 22:00:00,4262.41908,0.0,0.0,199.19,343.06,3216.19,3720.1690799999997,4166.272321907836,4509.332321907837
2024-01-07 23:00:00,3113.810048,0.0,0.0,176.43,343.06,3637.76,2594.320048,2982.9248137205745,3325.9848137205745
2024-01-08 00:00:00,4742.438983,0.0,0.0,193.53,343.06,4051.0,4205.848983,4874.524888668014,5217.584888668014
2024-01-08 01:00:00,4461.66156,0.0,0.0,151.4,343.06,4103.4,3967.20156,4845.371810014664,5188.431810014665
2024-01-08 02:00:00,4444.176447,14.7,0.0,250.0,343.06,4326.22,3836.416447,4367.35857932873,4710.418579328731
2024-01-08 03:00:00,4902.958381,191.33,0.0,222.43,343.06,4418.13,4146.138381,4809.092908808479,5152.152908808479
2024-01-08 04:00:00,4986.645985,184.27,0.0,274.51,343.06,4444.28,4184.805984999999,4987.0823028162695,5330.14230281627
2024-01-08 05:00:00,4654.018724,131.76,0.0,206.46,343.06,4438.14,3972.7387239999994,4925.714241299817,5268.774241299818
2024-01-08 06:00:00,4240.586886,100.02,0.0,142.47,343.06,4117.04,3655.036886,4290.059296136326,4633.119296136327
2024-01-08 07:00:00,4031.527406,58.62,55.6302334890786,138.96,343.06,3744.18,3435.2571725109215,4000.7158833919752,4343.775883391975
2024-01-08 08:00:00,3185.961038,8.94,108.47093477938952,188.66,343.06,3619.92,2536.8301032206105,2868.7027528442163,3211.7627528442163
2024-01-08 09:00:00,2751.12628,0.71,155.87245046468337,138.23,343.06,3338.55,2113.2538295353165,2484.2121884582016,2827.2721884582015
2024-01-08 10:00:00,4477.496995,0.0,195.45787061700744,195.53,343.06,3476.4,3743.4491243829925,4425.251389024797,4768.311389024798
2024-01-08 11:00:00,4390.01605,0.0,225.24221697560478,135.26,343.06,3528.55,3686.4538330243954,4458.738266191185,4801.798266191186
2024-01-08 12:00:00,3372.983284,10.97,243.73197804545592,110.03,343.06,3519.61,2665.191305954544,3214.4378361281124,3557.4978361281123
2024-01-08 13:00:00,4808.746091,16.29,250.0,194.84,343.06,3771.48,4004.556091,4444.971545255368,4788.031545255369
2024-01-08 14:00:00,4685.795598,5.34,243.73197804545592,157.51,343.06,3939.53,3936.153619954543,4355.770091679694,4698.830091679694
2024-01-08 15:00:00,4580.866193,0.0,225.24221697560478,262.63,343.06,3940.29,3749.933976024395,4529.197594120864,4872.257594120864
2024-01-08 16:00:00,4650.003446,0.0,195.45787061700747,194.72,343.06,3842.42,3916.7655753829918,4599.058498587464,4942.118498587464
2024-01-08 17:00:00,3638.748816,0.0,155.8724504646834,133.3,343.06,3685.5,3006.5163655353163,3367.9776171345097,3711.0376171345097
2024-01-08 18:00:00,4451.561916,0.0,108.47093477938955,255.11,343.06,3560.49,3744.92098122061,4530.010881946777,4873.070881946777
2024-01-08 19:00:00,2402.611018,0.0,55.63023348907863,138.66,343.06,3186.58,1865.2607845109214,2215.004690056889,2558.064690056889
2024-01-08 20:00:00,2208.724679,0.0,3.061616997868383e-14,123.3,343.06,3194.74,1742.3646789999998,2152.551903986502,2495.611903986502
2024-01-08 21:00:00,2193.324174,0.0,0.0,83.89,343.06,3042.44,1766.374174,2072.7200759175357,2415.7800759175357
2024-01-08 22:00:00,2282.558766,0.0,0.0,109.71,343.06,3228.23,1829.7887660000001,2092.2855996125054,2435.3455996125053
2024-01-08 23:00:00,2363.060115,0.0,0.0,114.08,343.06,3691.14,1905.9201150000004,2118.5360372401533,2461.5960372401532
2024-01-09 00:00:00,4477.509055,0.0,0.0,158.67,343.06,4080.19,3975.7790550000004,4701.039550216107,5044.099550216108
2024-01-09 01:00:00,4636.876506,0.0,0.0,178.28,343.06,4364.22,4115.5365059999995,4572.809252489419,4915.8692524894195
2024-01-09 02:00:00,4532.622651,0.0,0.0,223.84,343.06,4576.75,3965.7226509999996,4435.001757459707,4778.061757459707
2024-01-09 03:00:00,4622.816364,0.0,0.0,210.23,343.06,4552.67,4069.5263640000007,4543.063798882876,4886.123798882876
2024-01-09 04:00:00,4866.30935,59.42,0.0,196.65,343.06,4563.31,4267.17935,5008.92489855263,5351.9848985526305
2024-01-09 05:00:00,2927.637425,372.66,0.0,141.28,343.06,4213.51,2070.637425,2487.9379471079064,2830.9979471079064
2024-01-09 06:00:00,4082.614816,494.27,0.0,243.88,343.06,4036.66,3001.4048159999998,3658.524581582871,4001.584581582871
2024-01-09 07:00:00,3723.005394,629.73,55.6302334890786,135.76,343.06,3674.09,2558.8251605109213,3030.4068431105384,3373.4668431105383
2024-01-09 08:00:00,3205.971134,709.03,108.47093477938952,142.58,343.06,3573.95,1902.8301992206102,2252.8477298034336,2595.9077298034335
2024-01-09 09:00:00,4478.097311,267.03,155.87245046468337,235.95,343.06,3430.51,3476.1848605353175,4315.265575766545,4658.325575766546
2024-01-09 10:00:00,4741.420453,280.5,195.45787061700744,249.18,343.06,3278.3,3673.222582382992,4445.254018943915,4788.3140189439155
2024-01-09 11:00:00,4958.943115,165.52,225.24221697560478,285.55,343.06,3681.17,3939.570898024395,4766.3982515938615,5109.458251593862
2024-01-09 12:00:00,4651.275946,458.86,243.73197804545592,160.91,343.06,3475.06,3444.7139679545444,3868.3711176048478,4211.431117604848
